Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,
PENINSULA,Tourism & Leisure,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00,118666800.00
PEOPLESINS,General Insurance,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00,46198845.00
PF1STMF,Mutual Fund,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00,60000000.00
PHARMAID,Pharmaceuticals,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00,3120000.00
PHENIXINS,General Insurance,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00,32273234.00
PHOENIXFIN,NBFI,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00,121494666.00
PHPMF1,Mutual Fund,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00,274484743.00
PIONEERINS,General Insurance,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00,69980625.00
PLFSL,NBFI,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00,285440597.00
POPULAR1MF,Mutual Fund,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00,295502514.00
POPULARLIF,Life Insurance,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00,63449776.00
POWERGRID,Fuel & Power,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00,460912997.00
PRAGATIINS,General Insurance,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00,61299395.00
PRAGATILIF,Life Insurance,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00,11557728.00
PREMIERBAN,Bank,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00,695722736.00
PREMIERCEM,Cement,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00,105450000.00
PREMIERLEA,NBFI,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00,120608092.00
PRIME1ICBA,Mutual Fund,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00,100000000.00
PRIMEBANK,Bank,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00,1029348633.00
PRIMEFIN,NBFI,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00,272916484.00
PRIMEINSUR,General Insurance,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00,43249281.00
PRIMELIFE,Life Insurance,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00,35098266.00
PRIMETEX,Textile,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00,38200000.00
PROGRESLIF,Life Insurance,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00,12865776.00
PROVATIINS,General Insurance,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00,29702507.00
PTL,Textile,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00,129047457.00
PUBALIBANK,Bank,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00,996080085.00
PURABIGEN,General Insurance,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00,42938773.00
QUASEMIND,Industrial,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00,44527380.00
QSMSILK,Textile,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
RAHIMAFOOD,Foods & Allied,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00,20000200.00
